Settlement Date,Settlement Period,System Sell Price(£/MWh),System Buy Price(£/MWh),Net Imbalance Volume(MWh)
13/01/2018,36,115.77778,115.77778,643.5001
13/01/2018,37,49.57061,49.57061,206.3273
13/01/2018,38,97.50203,97.50203,130.5387
13/01/2018,39,36.627,36.627,-144.4513
13/01/2018,40,35,35,-376.9916
13/01/2018,41,35,35,-499.0789
13/01/2018,42,35,35,-520.05
13/01/2018,43,41.59537,41.59537,-71.2063
13/01/2018,44,41.08897,41.08897,-151.1725
13/01/2018,45,39.18947,39.18947,-461.1168
13/01/2018,46,35,35,-612.3745
13/01/2018,47,39.15356,39.15356,-469.6335
13/01/2018,48,40.04657,40.04657,-335.2637
14/01/2018,1,40.05,40.05,-190.5496
14/01/2018,2,40.05,40.05,-45.4556
14/01/2018,3,45,45,2.3243
14/01/2018,4,37.51,37.51,-180.5223
14/01/2018,5,37.51,37.51,-136.0732
14/01/2018,6,37.51,37.51,-274.0003
14/01/2018,7,37.51,37.51,-381.2786
14/01/2018,8,37.51,37.51,-521.6796
14/01/2018,9,37.51,37.51,-508.2083
14/01/2018,10,37.5,37.5,-701.9845
14/01/2018,11,37.5,37.5,-612.2084
14/01/2018,12,37.51,37.51,-613.9005
14/01/2018,13,-3.43185,-3.43185,-495.8991
14/01/2018,14,-67.32767,-67.32767,-697.7583
14/01/2018,15,-68.43,-68.43,-1010.8748
14/01/2018,16,-58.1476,-58.1476,-914.2728
14/01/2018,17,15,15,-698.153
14/01/2018,18,33.74,33.74,-346.0492
14/01/2018,19,43.5,43.5,-209.8875
14/01/2018,20,44.58,44.58,-483.6924
14/01/2018,21,45.47,45.47,-349.4481
14/01/2018,22,41.52,41.52,-403.6667
14/01/2018,23,41.52,41.52,-231.6544
14/01/2018,24,48.73,48.73,-329.3645
14/01/2018,25,48.54,48.54,-325.2997
14/01/2018,26,48.63,48.63,-309.8674
14/01/2018,27,48.17,48.17,-382.9275
14/01/2018,28,41.52,41.52,-475.3103
14/01/2018,29,41.52,41.52,-509.3183
14/01/2018,30,42.93,42.93,-470.0683
14/01/2018,31,15,15,-778.6455
14/01/2018,32,15,15,-658.9757
14/01/2018,33,35,35,-359.7635
14/01/2018,34,47.82578,47.82578,51.8609
14/01/2018,35,74.92072,74.92072,343.2988
14/01/2018,36,50.23,50.23,182.3949
14/01/2018,37,56.93142,56.93142,143.9612
14/01/2018,38,35,35,-265.3484
14/01/2018,39,35,35,-206.6524
14/01/2018,40,59.95,59.95,32.5303
14/01/2018,41,41.6,41.6,-2.9047
14/01/2018,42,40.45645,40.45645,-106.4844
14/01/2018,43,59.95,59.95,101.5664
14/01/2018,44,40.04924,40.04924,-161.5106
14/01/2018,45,35.00033,35.00033,-495.4787
14/01/2018,46,32.42488,32.42488,-638.5838
14/01/2018,47,28,28,-389.2165
14/01/2018,48,34.5,34.5,-702.6635
15/01/2018,1,38,38,-448.7838
15/01/2018,2,57.24,57.24,5.5292
15/01/2018,3,57.24,57.24,168.9849
15/01/2018,4,36.7,36.7,-15.7263
15/01/2018,5,47.5,47.5,-76.6249
15/01/2018,6,28.01,28.01,-151.8079
15/01/2018,7,28.01,28.01,-82.7354
15/01/2018,8,28.01,28.01,-130.9389
15/01/2018,9,57.75,57.75,96.7539
15/01/2018,10,60,60,259.3767
15/01/2018,11,60,60,423.4872
15/01/2018,12,60,60,517.2625
15/01/2018,13,61,61,537.1141
15/01/2018,14,68,68,734.923
15/01/2018,15,70.73413,70.73413,819.3851
15/01/2018,16,72,72,1000.7772
15/01/2018,17,72,72,872.8971
15/01/2018,18,65.94942,65.94942,590.3894
15/01/2018,19,68,68,802.855
15/01/2018,20,71.5,71.5,821.0832
15/01/2018,21,68,68,647.7607
15/01/2018,22,64.96,64.96,386.9937
15/01/2018,23,64.96,64.96,357.3125
15/01/2018,24,64.9,64.9,75.6685
15/01/2018,25,39.77366,39.77366,-199.4845
15/01/2018,26,38.88379,38.88379,-603.4681
15/01/2018,27,38.50037,38.50037,-760.652
15/01/2018,28,36,36,-1230.8108
15/01/2018,29,36,36,-1251.4984
15/01/2018,30,38.74835,38.74835,-613.4336
15/01/2018,31,38.92907,38.92907,-276.5801
15/01/2018,32,38.76,38.76,-284.5909
15/01/2018,33,37.2,37.2,-721.804
15/01/2018,34,38.77,38.77,-515.3617
15/01/2018,35,84.85,84.85,210.6062
15/01/2018,36,90,90,444.4836
15/01/2018,37,95,95,739.278
15/01/2018,38,81.49135,81.49135,354.9603
15/01/2018,39,64.5,64.5,38.9823
15/01/2018,40,39.14581,39.14581,-125.4533
15/01/2018,41,97.74785,97.74785,621.6847
15/01/2018,42,64.10167,64.10167,653.6291
15/01/2018,43,62.20297,62.20297,667.7262
15/01/2018,44,61.2,61.2,131.7043
15/01/2018,45,37.1925,37.1925,-217.9127
15/01/2018,46,37.2,37.2,-421.8582
15/01/2018,47,37.2,37.2,-170.2994
15/01/2018,48,60.71744,60.71744,144.186
16/01/2018,1,60.86616,60.86616,88.8874
16/01/2018,2,65,65,736.3777
16/01/2018,3,65,65,851.6839
16/01/2018,4,62.72426,62.72426,538.4107
16/01/2018,5,62.5,62.5,368.089
16/01/2018,6,61.95,61.95,235.621
16/01/2018,7,62.5,62.5,270.1234
16/01/2018,8,62.39315,62.39315,215.1726
16/01/2018,9,61.95,61.95,114.1667
16/01/2018,10,61.95,61.95,123.3144
16/01/2018,11,62.31571,62.31571,208.0888
16/01/2018,12,61.95,61.95,95.0921
16/01/2018,13,65,65,413.0306
16/01/2018,14,65,65,407.6731
16/01/2018,15,61.95,61.95,123.3075
16/01/2018,16,65,65,382.8417
16/01/2018,17,61.95,61.95,272.9173
16/01/2018,18,39.25,39.25,-25.3223
16/01/2018,19,61.95,61.95,86.1386
16/01/2018,20,39.23765,39.23765,-43.9869
16/01/2018,21,37.25,37.25,-329.8392
16/01/2018,22,37.20138,37.20138,-546.4718
16/01/2018,23,37.21624,37.21624,-487.4648
16/01/2018,24,37.25,37.25,-513.7887
16/01/2018,25,37.22291,37.22291,-504.01
16/01/2018,26,37.27712,37.27712,-291.2805
16/01/2018,27,38.75,38.75,-176.0049
16/01/2018,28,39.2,39.2,-27.3639
16/01/2018,29,61.38509,61.38509,219.3419
16/01/2018,30,61.80847,61.80847,238.6826
16/01/2018,31,61.61641,61.61641,47.4233
16/01/2018,32,79.5,79.5,109.92
16/01/2018,33,69.99378,69.99378,13.0248
16/01/2018,34,82,82,573.6665
16/01/2018,35,92.8825,92.8825,1057.7222
16/01/2018,36,82,82,624.6604
16/01/2018,37,82,82,538.0456
16/01/2018,38,79.5,79.5,244.4723
16/01/2018,39,79.5,79.5,228.594
16/01/2018,40,79.1148,79.1148,234.785
16/01/2018,41,78,78,426.793
16/01/2018,42,63.52,63.52,377.0949
16/01/2018,43,63.5046,63.5046,574.4859
16/01/2018,44,60,60,451.4162
16/01/2018,45,59.98,59.98,426.9365
16/01/2018,46,59.97945,59.97945,294.7523
16/01/2018,47,59.9,59.9,184.225
16/01/2018,48,59.95,59.95,327.304
17/01/2018,1,59.45,59.45,107.5662
17/01/2018,2,59.95,59.95,391.2226
17/01/2018,3,59.96324,59.96324,437.5041
17/01/2018,4,59.9,59.9,253.3225
17/01/2018,5,59.92195,59.92195,223.6125
17/01/2018,6,37.5,37.5,-39.1271
17/01/2018,7,35.11518,35.11518,-230.806
17/01/2018,8,35.03977,35.03977,-196.3076
17/01/2018,9,21.1504,21.1504,-469.4387
17/01/2018,10,21.1504,21.1504,-367.8966
17/01/2018,11,27.5535,27.5535,-169.9819
17/01/2018,12,28,28,-87.8224
17/01/2018,13,59.95,59.95,179.5403
17/01/2018,14,41.6,41.6,-5.1584
17/01/2018,15,65.02,65.02,365.9032
17/01/2018,16,65.02,65.02,729.4548
17/01/2018,17,60.95,60.95,434.2194
17/01/2018,18,60.95,60.95,356.2246
17/01/2018,19,60.95,60.95,379.1403
17/01/2018,20,60.95,60.95,247.5294
17/01/2018,21,42.84586,42.84586,72.3788
17/01/2018,22,36.55,36.55,-149.65
17/01/2018,23,36.55,36.55,-275.5255
17/01/2018,24,36.55,36.55,-385.4225
17/01/2018,25,36.55,36.55,-370.0124
17/01/2018,26,36.55,36.55,-339.8548
17/01/2018,27,46.05456,46.05456,30.9123
17/01/2018,28,60.17595,60.17595,89.4939
17/01/2018,29,60.95,60.95,57.4667
17/01/2018,30,60.95,60.95,201.2638
17/01/2018,31,60.95,60.95,99.9956
17/01/2018,32,38.25744,38.25744,-242.3759
17/01/2018,33,38.07673,38.07673,-567.9619
17/01/2018,34,81.63428,81.63428,123.2319
17/01/2018,35,86.35,86.35,268.3639
17/01/2018,36,91.6,91.6,516.8675
17/01/2018,37,86.35,86.35,219.7443
17/01/2018,38,79.11,79.11,67.9389
17/01/2018,39,79.11,79.11,135.3806
17/01/2018,40,78.26093,78.26093,244.2605
17/01/2018,41,84.75,84.75,336.2414
17/01/2018,42,72.26,72.26,364.0678
17/01/2018,43,72.26,72.26,314.6464
17/01/2018,44,38.36165,38.36165,-75.5385
17/01/2018,45,36.08081,36.08081,-328.9066
17/01/2018,46,36,36,-509.3336
17/01/2018,47,37.60091,37.60091,-77.6256
17/01/2018,48,34.96,34.96,-183.1836
18/01/2018,1,56.08344,56.08344,199.4217
18/01/2018,2,57.21242,57.21242,362.7205
18/01/2018,3,47.72952,47.72952,116.9404
18/01/2018,4,33.92447,33.92447,-152.8739
18/01/2018,5,41.22,41.22,-13.9848
18/01/2018,6,56,56,2.216
18/01/2018,7,56.05432,56.05432,40.6685
18/01/2018,8,31.21,31.21,-247.7337
18/01/2018,9,31.21,31.21,-240.5833
18/01/2018,10,34.96,34.96,-133.7471
18/01/2018,11,59.46,59.46,606.695
18/01/2018,12,61.5,61.5,1175.4987
18/01/2018,13,117.75103,117.75103,1421.2199
18/01/2018,14,66.04078,66.04078,893.3611
18/01/2018,15,113.09008,113.09008,744.5714
18/01/2018,16,73.92081,73.92081,556.8868
18/01/2018,17,40,40,-61.3661
18/01/2018,18,38.52,38.52,-203.4091
18/01/2018,19,37.69945,37.69945,-369.0001
18/01/2018,20,38.60713,38.60713,-246.2725
18/01/2018,21,38.60467,38.60467,-234.6875
18/01/2018,22,38.6,38.6,-267.2093
18/01/2018,23,37.93389,37.93389,-416.9247
18/01/2018,24,38.6,38.6,-269.9895
18/01/2018,25,63.95,63.95,140.9012
18/01/2018,26,105,105,397.5648
18/01/2018,27,89.96669,89.96669,444.7
18/01/2018,28,69.70589,69.70589,457.8585
18/01/2018,29,113.16664,113.16664,592.4833
18/01/2018,30,64,64,464.4959
18/01/2018,31,63.96199,63.96199,164.9875
18/01/2018,32,101.80352,101.80352,246.6471
18/01/2018,33,43.00101,43.00101,36.2215
18/01/2018,34,117.9259,117.9259,466.6802
18/01/2018,35,123.5,123.5,479.3756
18/01/2018,36,123.5,123.5,484.5112
18/01/2018,37,91.56471,91.56471,359.6691
18/01/2018,38,42.65,42.65,-10.0898
18/01/2018,39,42.99588,42.99588,9.774
18/01/2018,40,120,120,248.7831
18/01/2018,41,75.372,75.372,345.5584
18/01/2018,42,59.51877,59.51877,41.8732
18/01/2018,43,38.51883,38.51883,-141.8844
18/01/2018,44,37.75,37.75,-198.654
18/01/2018,45,37.62428,37.62428,-167.2443
18/01/2018,46,37.06448,37.06448,-292.5859
18/01/2018,47,43.38,43.38,67.936
18/01/2018,48,36.76,36.76,-314.2533
19/01/2018,1,36.65051,36.65051,-401.2463
19/01/2018,2,36.81,36.81,-154.029
19/01/2018,3,56.95,56.95,123.8914
19/01/2018,4,56.85,56.85,269.2758
19/01/2018,5,56.85,56.85,266.6568
19/01/2018,6,55.69617,55.69617,143.6445
19/01/2018,7,10,10,-162.8151
19/01/2018,8,10,10,-151.2626
19/01/2018,9,10,10,-143.6916
19/01/2018,10,10,10,-206.8597
19/01/2018,11,10,10,-67.7436
19/01/2018,12,59.41,59.41,22.4989
19/01/2018,13,37.82865,37.82865,-48.1488
19/01/2018,14,38.53124,38.53124,-5.6593
19/01/2018,15,60,60,155.3834
19/01/2018,16,60,60,72.4495
19/01/2018,17,72.4,72.4,384.3607
19/01/2018,18,72.35925,72.35925,418.4507
19/01/2018,19,73.76908,73.76908,681.3505
19/01/2018,20,79.6734,79.6734,713.276
19/01/2018,21,38.53555,38.53555,-116.427
19/01/2018,22,38.20364,38.20364,-540.4791
19/01/2018,23,37.7,37.7,-782.3561
19/01/2018,24,37.9,37.9,-510.8377
19/01/2018,25,37.94946,37.94946,-268.6729
19/01/2018,26,38,38,-265.2476
19/01/2018,27,38.48207,38.48207,-108.8164
19/01/2018,28,38.41956,38.41956,-127.0415
19/01/2018,29,59.07406,59.07406,57.1036
19/01/2018,30,38.51,38.51,-145.4863
19/01/2018,31,38.52,38.52,-453.8278
19/01/2018,32,38.53788,38.53788,-254.4634
19/01/2018,33,38.51,38.51,-528.3488
19/01/2018,34,92.88,92.88,96.1518
19/01/2018,35,103.1677,103.1677,592.0395
19/01/2018,36,108.76734,108.76734,781.2604
19/01/2018,37,95.00767,95.00767,464.0024
19/01/2018,38,42.27205,42.27205,-56.7618
19/01/2018,39,107.97453,107.97453,145.4266
19/01/2018,40,64.52054,64.52054,25.9612
19/01/2018,41,108.79699,108.79699,354.4922
19/01/2018,42,56.61987,56.61987,16.9228
19/01/2018,43,71.5,71.5,365.1302
19/01/2018,44,104.385,104.385,384.6355
19/01/2018,45,79.56775,79.56775,271.4428
19/01/2018,46,36.7,36.7,-175.58
19/01/2018,47,31.53845,31.53845,-381.6955
19/01/2018,48,31.24,31.24,-677.9001
20/01/2018,1,31.32118,31.32118,-603.0431
20/01/2018,2,35,35,-276.8243
20/01/2018,3,38.13525,38.13525,-115.6172
20/01/2018,4,35,35,-220.5166
20/01/2018,5,41.90177,41.90177,-11.85
20/01/2018,6,55.95,55.95,133.4833
20/01/2018,7,55.95,55.95,7.4318
20/01/2018,8,55.95,55.95,16.0854
20/01/2018,9,56,56,288.2553
20/01/2018,10,55.96079,55.96079,149.7297
20/01/2018,11,55.95,55.95,126.6444
20/01/2018,12,56,56,176.6653
20/01/2018,13,56,56,284.5246
20/01/2018,14,38.19368,38.19368,-81.6464
20/01/2018,15,37.59432,37.59432,-196.2771
20/01/2018,16,56.98,56.98,20.7399
20/01/2018,17,63.71773,63.71773,173.9406
20/01/2018,18,41.27512,41.27512,-56.8447
20/01/2018,19,113.89,113.89,532.5423
20/01/2018,20,110,110,546.7225
20/01/2018,21,120,120,654.3278
20/01/2018,22,63.95,63.95,504.0125
20/01/2018,23,73.20104,73.20104,494.3243
20/01/2018,24,79.95,79.95,573.1542
20/01/2018,25,79.95,79.95,539.782
20/01/2018,26,79.95,79.95,389.8137
20/01/2018,27,73.25403,73.25403,349.5751
20/01/2018,28,42.37796,42.37796,-141.2123
20/01/2018,29,38.62,38.62,-593.894
20/01/2018,30,39.25,39.25,-587.6693
20/01/2018,31,39.37286,39.37286,-534.9784
20/01/2018,32,38.31353,38.31353,-879.5383
20/01/2018,33,38,38,-861.0379
20/01/2018,34,38.05,38.05,-473.6685
20/01/2018,35,42.65995,42.65995,-128.3133
20/01/2018,36,141.1968,141.1968,13.1066
20/01/2018,37,43.36344,43.36344,-73.1188
20/01/2018,38,42.1,42.1,-140.4598
20/01/2018,39,41.74946,41.74946,-202.4138
20/01/2018,40,39.60125,39.60125,-429.6191
20/01/2018,41,38.61,38.61,-513.0989
20/01/2018,42,38,38,-460.7289
20/01/2018,43,86.11149,86.11149,97.1157
20/01/2018,44,115,115,324.9566
20/01/2018,45,37.76904,37.76904,-134.5042
20/01/2018,46,38.04379,38.04379,-252.8433
20/01/2018,47,38.02416,38.02416,-156.2419
20/01/2018,48,37.75,37.75,-331.3834
21/01/2018,1,38.02602,38.02602,-47.7058
21/01/2018,2,60,60,190.2252
21/01/2018,3,60,60,175.1832
21/01/2018,4,66.55233,66.55233,106.3167
21/01/2018,5,36.26925,36.26925,-93.95
21/01/2018,6,37.89125,37.89125,-38.9666
21/01/2018,7,37.34594,37.34594,-68.7083
21/01/2018,8,36.29161,36.29161,-154.8957
21/01/2018,9,57.21816,57.21816,117.2603
21/01/2018,10,56,56,124.3584
21/01/2018,11,56,56,241.4417
21/01/2018,12,56,56,29.5312
21/01/2018,13,38.13772,38.13772,-69.7077
21/01/2018,14,38.02163,38.02163,-158.3247
21/01/2018,15,37.72961,37.72961,-514.688
21/01/2018,16,37.25,37.25,-773.6629
21/01/2018,17,37.72,37.72,-622.5428
21/01/2018,18,37.85,37.85,-228.0334
21/01/2018,19,40,40,-5.5653
21/01/2018,20,82.7,82.7,338.6023
21/01/2018,21,112.56263,112.56263,553.7357
21/01/2018,22,111.46597,111.46597,544.0483
21/01/2018,23,82.7,82.7,480.0268
21/01/2018,24,81.65511,81.65511,512.2682
21/01/2018,25,78.4,78.4,481.0522
21/01/2018,26,78.4,78.4,524.0555
21/01/2018,27,80.9807,80.9807,600.3056
21/01/2018,28,71.35,71.35,252.5016
21/01/2018,29,64.2,64.2,15.2199
21/01/2018,30,39.60019,39.60019,-119.151
21/01/2018,31,70.1158,70.1158,167.4533
21/01/2018,32,72,72,122.437
21/01/2018,33,85,85,457.0035
21/01/2018,34,105,105,835.4718
21/01/2018,35,105,105,923.1705
21/01/2018,36,105,105,836.1295
21/01/2018,37,72,72,351.1489
21/01/2018,38,72,72,148.4004
21/01/2018,39,39.55,39.55,-205.9811
21/01/2018,40,38.45911,38.45911,-349.6764
21/01/2018,41,38.72,38.72,-197.6136
21/01/2018,42,38.60263,38.60263,-282.3
21/01/2018,43,38.83628,38.83628,-97.2352
21/01/2018,44,62.6,62.6,137.6606
21/01/2018,45,37.596,37.596,-94.7247
21/01/2018,46,62.6,62.6,133.498
21/01/2018,47,56,56,59.3359
21/01/2018,48,16.06175,16.06175,-296.092
22/01/2018,1,16.9844,16.9844,-261.6015
22/01/2018,2,37.61488,37.61488,-77.1623
22/01/2018,3,57.90262,57.90262,303.2377
22/01/2018,4,62.6,62.6,459.9916
22/01/2018,5,62.6,62.6,280.0667
22/01/2018,6,62.6,62.6,423.3454
22/01/2018,7,60.98847,60.98847,427.793
22/01/2018,8,57.12612,57.12612,137.6247
22/01/2018,9,27.98071,27.98071,-177.8975
22/01/2018,10,15.90054,15.90054,-265.4125
22/01/2018,11,37,37,-92.6586
22/01/2018,12,37.74636,37.74636,-102.6129
22/01/2018,13,37.8,37.8,-64.1993
22/01/2018,14,36.97475,36.97475,-284.4792
22/01/2018,15,37.75,37.75,-209.3869
22/01/2018,16,37.80569,37.80569,-215.0973
22/01/2018,17,37.73255,37.73255,-514.9166
22/01/2018,18,37,37,-632.7836
22/01/2018,19,37,37,-273.425
22/01/2018,20,37.06712,37.06712,-179.4274
22/01/2018,21,37.60937,37.60937,-309.5459
22/01/2018,22,36,36,-688.8305
22/01/2018,23,36,36,-559.5127
22/01/2018,24,36,36,-808.6632
22/01/2018,25,36,36,-694.3139
22/01/2018,26,36,36,-677.7031
22/01/2018,27,36,36,-481.0858
22/01/2018,28,36,36,-426.3178
22/01/2018,29,35.6547,35.6547,-398.7658
22/01/2018,30,35.18935,35.18935,-430.5697
22/01/2018,31,28.13832,28.13832,-551.7495
22/01/2018,32,36.90318,36.90318,-158.5679
22/01/2018,33,37.58578,37.58578,-420.2686
22/01/2018,34,38.02364,38.02364,-324.1582
22/01/2018,35,38.04366,38.04366,-494.0079
22/01/2018,36,38,38,-633.829
22/01/2018,37,37.32537,37.32537,-581.3337
22/01/2018,38,38.23138,38.23138,-136.5135
22/01/2018,39,101.11542,101.11542,166.2883
22/01/2018,40,61,61,69.5099
22/01/2018,41,38.21111,38.21111,-247.7737
22/01/2018,42,38.15,38.15,-351.8798
22/01/2018,43,37.88208,37.88208,-374.9676
22/01/2018,44,37.74617,37.74617,-666.6068
22/01/2018,45,37,37,-965.1417
22/01/2018,46,37,37,-775.2924
22/01/2018,47,25,25,-271.5379
22/01/2018,48,37,37,-388.1825
23/01/2018,1,25,25,-461.8435
23/01/2018,2,44.88,44.88,-122.5248
23/01/2018,3,36,36,-150.0957
23/01/2018,4,25,25,-418.2796
23/01/2018,5,25,25,-418.721
23/01/2018,6,36,36,-410.6214
23/01/2018,7,41.58874,41.58874,-35.1899
23/01/2018,8,25,25,-331.4437
23/01/2018,9,33.25,33.25,-631.3687
23/01/2018,10,33.25,33.25,-853.05
23/01/2018,11,36,36,-554.8262
23/01/2018,12,36,36,-190.1595
23/01/2018,13,53.9,53.9,168.8127
23/01/2018,14,56.95,56.95,287.8927
23/01/2018,15,38.06972,38.06972,-97.8165
23/01/2018,16,37.92435,37.92435,-119.2945
23/01/2018,17,36,36,-465.6531
23/01/2018,18,36,36,-667.0835
23/01/2018,19,36.05816,36.05816,-218.462
23/01/2018,20,25,25,-366.2289
23/01/2018,21,35.94142,35.94142,-300.5106
23/01/2018,22,30,30,-392.0018
23/01/2018,23,35.27466,35.27466,-258.1862
23/01/2018,24,35,35,-312.5822
23/01/2018,25,35,35,-397.58
23/01/2018,26,30.94123,30.94123,-336.2364
23/01/2018,27,35,35,-256.1113
23/01/2018,28,32.20046,32.20046,-476.9509
23/01/2018,29,35,35,-402.4557
23/01/2018,30,35.7311,35.7311,-481.6098
23/01/2018,31,36.01,36.01,-652.3871
23/01/2018,32,36.74643,36.74643,-332.8219
23/01/2018,33,36.01,36.01,-527.0285
23/01/2018,34,38.08,38.08,-432.2398
23/01/2018,35,57.99717,57.99717,16.2951
23/01/2018,36,91.47,91.47,214.0428
23/01/2018,37,38.1,38.1,-4.775
23/01/2018,38,37.83785,37.83785,-342.3675
23/01/2018,39,36.8755,36.8755,-445.5389
23/01/2018,40,27.36612,27.36612,-591.8152
23/01/2018,41,38.08953,38.08953,-75.0461
23/01/2018,42,58.5,58.5,53.9257
23/01/2018,43,53.0393,53.0393,112.0354
23/01/2018,44,36.80653,36.80653,-158.8961
23/01/2018,45,36.56354,36.56354,-164.2612
23/01/2018,46,36.40456,36.40456,-171.8348
23/01/2018,47,58.27423,58.27423,296.2019
23/01/2018,48,57.00667,57.00667,281.4452
24/01/2018,1,56.94,56.94,72.0795
24/01/2018,2,56.84083,56.84083,160.8708
24/01/2018,3,58.5,58.5,412.1908
24/01/2018,4,56.94,56.94,174.8718
24/01/2018,5,56.86903,56.86903,137.1868
24/01/2018,6,56.81949,56.81949,216.7416
24/01/2018,7,56.94,56.94,287.3762
24/01/2018,8,33.49,33.49,-127.8
24/01/2018,9,18.51,18.51,-332.0051
24/01/2018,10,33.21748,33.21748,-129.9034
24/01/2018,11,56.01979,56.01979,199.9182
24/01/2018,12,56.48051,56.48051,154.8454
24/01/2018,13,56.76985,56.76985,309.5726
24/01/2018,14,56.75,56.75,189.1018
24/01/2018,15,35.87277,35.87277,-98.9537
24/01/2018,16,59.22847,59.22847,326.5228
24/01/2018,17,59.55,59.55,355.8747
24/01/2018,18,59.55,59.55,225.9451
24/01/2018,19,42.38944,42.38944,23.3275
24/01/2018,20,59.55,59.55,158.6568
24/01/2018,21,59.55,59.55,296.8788
24/01/2018,22,59.55,59.55,544.8748
24/01/2018,23,59.55,59.55,874.8615
24/01/2018,24,60.303,60.303,886.0102
24/01/2018,25,60.83955,60.83955,1034.692
24/01/2018,26,60.75,60.75,768.3775
24/01/2018,27,59.55,59.55,556.911
24/01/2018,28,59,59,351.5398
24/01/2018,29,59,59,155.2355
24/01/2018,30,59,59,13.482
24/01/2018,31,35.79188,35.79188,-243.2737
24/01/2018,32,59.16506,59.16506,115.5591
24/01/2018,33,37.06857,37.06857,-228.819
24/01/2018,34,84.08,84.08,380.8527
24/01/2018,35,87.43,87.43,916.7867
24/01/2018,36,91.82752,91.82752,848.7494
24/01/2018,37,87.99848,87.99848,780.3774
24/01/2018,38,84.70413,84.70413,512.3987
24/01/2018,39,62.39689,62.39689,156.7812
24/01/2018,40,62.16003,62.16003,59.5806
24/01/2018,41,37.5,37.5,-294.0943
24/01/2018,42,37.07,37.07,-254.6081
24/01/2018,43,58.5,58.5,513.7867
24/01/2018,44,58.45,58.45,492.2783
24/01/2018,45,38,38,-15.2305
24/01/2018,46,36.57384,36.57384,-83.1494
24/01/2018,47,56.95411,56.95411,388.6241
24/01/2018,48,56.5,56.5,271.3982
25/01/2018,1,56.5,56.5,93.3489
25/01/2018,2,56.5,56.5,160.3814
25/01/2018,3,56.4,56.4,115.9745
25/01/2018,4,56.4,56.4,105.8272
25/01/2018,5,56.4,56.4,195.949
25/01/2018,6,56.4,56.4,178.6408
25/01/2018,7,56.5,56.5,329.4524
25/01/2018,8,56.4,56.4,227.5429
25/01/2018,9,56.4,56.4,115.5812
25/01/2018,10,56.42587,56.42587,281.9336
25/01/2018,11,56.5,56.5,453.2479
25/01/2018,12,57.72225,57.72225,854.561
25/01/2018,13,85.34441,85.34441,953.2633
25/01/2018,14,84.95327,84.95327,749.0733
25/01/2018,15,53.03571,53.03571,249.7222
25/01/2018,16,42.84951,42.84951,72.6422
25/01/2018,17,38.65,38.65,-22.8381
25/01/2018,18,34.75,34.75,-152.1746
25/01/2018,19,51.32305,51.32305,61.9084
25/01/2018,20,38.19662,38.19662,-47.402
25/01/2018,21,34.25,34.25,-456.728
25/01/2018,22,34.25,34.25,-688.9032
25/01/2018,23,34.25,34.25,-617.7778
25/01/2018,24,34.25,34.25,-444.8734
25/01/2018,25,37.52022,37.52022,-358.9625
25/01/2018,26,34.25,34.25,-443.6101
25/01/2018,27,37.57719,37.57719,-481.171
25/01/2018,28,37.95152,37.95152,-219.3736
25/01/2018,29,80,80,258.0807
25/01/2018,30,85,85,396.2415
25/01/2018,31,85,85,238.6154
25/01/2018,32,72.0445,72.0445,39.1246
25/01/2018,33,38.1,38.1,-212.8495
25/01/2018,34,101.29307,101.29307,207.7636
25/01/2018,35,113.01,113.01,608.4216
25/01/2018,36,99.01,99.01,301.0319
25/01/2018,37,67.01,67.01,29.237
25/01/2018,38,40.10519,40.10519,-97.8565
25/01/2018,39,116.35163,116.35163,106.5148
25/01/2018,40,34.25,34.25,-389.5205
25/01/2018,41,35.30083,35.30083,-180.5382
25/01/2018,42,34.25,34.25,-335.3683
25/01/2018,43,38.07918,38.07918,-168.3435
25/01/2018,44,63,63,254.215
25/01/2018,45,65.05773,65.05773,260.6117
25/01/2018,46,62.50149,62.50149,189.4504
